,date,co,no2,o3,so2,pm2_5,pm10,nh3,AQI
10929,2022-02-26 10:00:00,0.52738,24.33,124.45,54.84,29.87,36.86,6.4,135.65
10930,2022-02-26 11:00:00,0.61417,35.3,107.29,64.85,32.57,40.75,8.11,110.29417910447762
10931,2022-02-26 12:00:00,0.7209800000000001,46.61,87.98,67.71,34.51,43.87,10.01,87.98
10932,2022-02-26 13:00:00,0.78773,50.04,73.67,68.66,35.13,46.22,12.16,85.75230769230768
10933,2022-02-26 14:00:00,0.76771,40.78,67.23,57.7,32.42,44.86,14.06,71.98205128205129
10934,2022-02-26 15:00:00,0.70763,32.56,66.52,44.82,27.18,39.45,14.57,66.52
10935,2022-02-26 16:00:00,0.6876,27.08,69.38,35.29,26.01,38.09,15.07,69.38
10936,2022-02-26 17:00:00,0.76771,27.76,67.95,32.42,31.14,45.17,16.97,67.95
10937,2022-02-26 18:00:00,0.79441,28.1,65.09,31.47,32.93,47.48,17.48,65.09
10938,2022-02-26 19:00:00,0.78773,28.1,59.37,28.37,33.31,47.31,17.23,59.37
10939,2022-02-26 20:00:00,0.83447,28.79,49.35,26.94,38.9,54.28,17.73,64.34827586206896
10940,2022-02-26 21:00:00,0.8678400000000001,29.82,39.7,25.99,44.61,61.32,16.72,73.99620689655173
10941,2022-02-26 22:00:00,0.8812000000000001,29.82,34.33,25.03,45.73,61.89,15.33,75.88862068965517
10942,2022-02-26 23:00:00,0.84782,28.1,35.76,24.8,42.02,56.07,13.93,69.62
10943,2022-02-27 00:00:00,0.80776,27.42,40.05,26.46,38.21,50.19,12.16,63.18241379310345
10944,2022-02-27 01:00:00,0.84114,29.82,43.99,30.52,38.95,51.58,11.91,64.43275862068967
10945,2022-02-27 02:00:00,1.14822,43.53,33.62,39.1,55.09,75.1,15.58,91.70379310344828
10946,2022-02-27 03:00:00,1.50871,53.47,25.03,50.07,74.31,103.18,20.01,146.43758620689655
10947,2022-02-27 04:00:00,1.73569,50.04,32.9,61.99,89.1,125.43,24.57,196.92758620689654
10948,2022-02-27 05:00:00,1.7623900000000001,47.98,47.92,69.62,96.92,137.95,26.6,221.2096551724138
10949,2022-02-27 06:00:00,1.58882,44.55,70.1,71.53,95.51,137.06,24.57,216.39620689655175
10950,2022-02-27 07:00:00,0.7476799999999999,21.59,125.89,41.96,47.74,63.75,9.25,137.77776119402984
10951,2022-02-27 08:00:00,0.63419,15.42,147.34,33.38,44.65,56.03,7.16,169.47253731343284
10952,2022-02-27 09:00:00,0.63419,15.25,160.22,35.29,49.7,60.55,6.97,188.5041791044776
10953,2022-02-27 10:00:00,0.8277899999999999,25.7,155.93,49.59,66.72,80.75,9.12,182.165223880597
10954,2022-02-27 11:00:00,1.12152,43.53,134.47,65.8,87.57,107.18,12.29,191.70448275862066
10955,2022-02-27 12:00:00,1.33514,59.63,104.43,66.76,92.42,116.03,15.58,205.84758620689655
10956,2022-02-27 13:00:00,1.4953599999999998,66.49,71.53,57.7,91.93,119.25,20.01,204.17482758620693
10957,2022-02-27 14:00:00,1.57547,59.63,55.07,48.16,94.56,126.7,24.57,213.15310344827586
10958,2022-02-27 15:00:00,1.52206,50.04,51.5,40.53,96.4,130.11,27.11,219.4344827586207
10959,2022-02-27 16:00:00,1.46866,44.55,50.07,36.72,96.35,129.07,28.37,219.26379310344825
10960,2022-02-27 17:00:00,1.4285999999999999,43.18,46.49,33.86,94.51,126.65,28.88,212.98241379310346
10961,2022-02-27 18:00:00,1.2683900000000001,40.1,46.49,29.09,83.41,111.66,26.35,177.50310344827585
10962,2022-02-27 19:00:00,1.0414100000000002,34.96,47.21,24.56,69.36,90.32,22.29,129.53931034482758
10963,2022-02-27 20:00:00,0.9880099999999999,32.9,44.7,26.46,68.33,86.33,20.01,126.02310344827586
10964,2022-02-27 21:00:00,0.97466,31.19,43.27,27.18,69.22,85.96,16.21,129.06137931034482
10965,2022-02-27 22:00:00,0.9612999999999999,29.47,43.63,26.46,69.41,85.47,12.03,129.70999999999998
10966,2022-02-27 23:00:00,0.97466,29.47,42.92,25.99,71.0,86.72,8.61,135.13793103448276
10967,2022-02-28 00:00:00,1.0414100000000002,32.22,39.7,26.7,75.24,91.13,7.03,149.61241379310343
10968,2022-02-28 01:00:00,1.25504,42.5,28.97,31.47,88.85,109.12,8.49,196.07413793103444
10969,2022-02-28 02:00:00,1.7890899999999998,61.01,9.92,41.96,116.91,147.86,13.55,289.4513793103448
10970,2022-02-28 03:00:00,2.0828200000000003,58.95,16.45,50.07,129.51,165.55,17.48,307.53093023255815
10971,2022-02-28 04:00:00,1.9493099999999999,50.72,35.05,58.65,124.89,159.04,20.77,303.9853488372093
10972,2022-02-28 05:00:00,1.8692,47.98,53.64,66.76,129.87,164.93,24.07,307.8072093023256
10973,2022-02-28 06:00:00,1.6555799999999998,43.53,85.12,69.62,128.42,160.67,22.29,306.69441860465116
10974,2022-02-28 07:00:00,0.92125,22.96,143.05,44.35,73.08,88.25,10.77,163.13358208955225
10975,2022-02-28 08:00:00,0.77438,18.34,158.79,36.72,61.44,73.17,8.99,186.39119402985074
10976,2022-02-28 09:00:00,0.76771,18.68,163.08,36.72,62.22,73.59,9.63,192.73014925373138
10977,2022-02-28 10:00:00,0.9346,28.1,150.2,46.25,70.5,84.52,12.54,173.69850746268656
10978,2022-02-28 11:00:00,1.21498,44.55,124.45,56.74,83.24,101.64,16.72,176.92275862068965
10979,2022-02-28 12:00:00,1.4419600000000001,61.01,92.98,59.6,88.65,110.3,20.27,195.39137931034486
10980,2022-02-28 13:00:00,1.8157999999999999,81.57,53.64,61.04,103.16,132.01,26.09,242.51172413793103
10981,2022-02-28 14:00:00,2.18964,87.05,30.4,60.56,128.25,168.49,33.94,306.5639534883721
10982,2022-02-28 15:00:00,2.32315,80.2,25.75,56.74,145.47,192.22,38.5,319.7793023255814
10983,2022-02-28 16:00:00,2.4032600000000004,76.77,22.35,54.36,163.47,213.93,41.54,333.5932558139535
10984,2022-02-28 17:00:00,2.5901799999999997,78.14,16.63,51.98,185.33,239.97,43.06,350.3695348837209
10985,2022-02-28 18:00:00,2.42996,74.03,16.45,43.39,183.7,234.13,36.98,349.1186046511628
10986,2022-02-28 19:00:00,1.92261,60.32,26.11,32.9,159.69,196.6,24.07,330.6923255813953
10987,2022-02-28 20:00:00,1.58882,46.61,39.34,29.09,149.7,177.74,16.97,323.0255813953488
10988,2022-02-28 21:00:00,1.4419600000000001,38.73,47.92,28.13,147.67,171.74,12.67,321.46767441860464
10989,2022-02-28 22:00:00,1.3752,35.3,48.64,27.18,148.78,171.45,10.13,322.3195348837209
10990,2022-02-28 23:00:00,1.4019000000000001,35.99,42.56,26.46,153.71,176.61,8.36,326.103023255814
10991,2022-03-01 00:00:00,1.50871,40.78,31.83,27.89,162.29,186.82,7.73,332.6876744186047
10992,2022-03-01 01:00:00,1.8425,53.47,15.38,32.9,183.3,214.12,10.01,348.81162790697675
10993,2022-03-01 02:00:00,2.61688,67.17,1.08,44.35,227.75,274.41,17.23,382.9244186046512
10994,2022-03-01 03:00:00,3.36456,68.55,6.79,54.36,265.47,325.18,23.56,406.75313253012047
10995,2022-03-01 04:00:00,3.8452100000000002,78.14,19.85,64.85,297.99,366.08,30.4,419.68277108433733
10996,2022-03-01 05:00:00,4.165649999999999,102.82,54.36,76.29,344.19,419.73,36.48,438.0514457831325
10997,2022-03-01 06:00:00,4.05884,108.3,141.62,87.74,389.94,463.62,34.45,456.24120481927713
10998,2022-03-01 07:00:00,1.4953599999999998,41.13,203.13,73.43,163.04,186.68,12.03,333.2632558139535
10999,2022-03-01 08:00:00,1.09482,27.76,217.44,57.7,122.47,138.94,9.37,302.55020408163267
11000,2022-03-01 09:00:00,1.01471,25.7,226.02,55.31,113.58,128.93,9.37,304.1261224489796
11001,2022-03-01 10:00:00,1.3485,41.47,200.27,60.56,127.95,149.12,14.31,306.3337209302326
11002,2022-03-01 11:00:00,2.00272,71.29,160.22,68.66,159.89,191.75,21.03,330.84581395348835
11003,2022-03-01 12:00:00,2.64359,105.56,101.57,73.43,184.65,225.8,26.35,349.84767441860464
11004,2022-03-01 13:00:00,4.48608,156.28,10.28,84.88,272.01,344.82,44.08,409.3533734939759
11005,2022-03-01 14:00:00,6.67572,135.72,0.0,93.46,404.97,522.48,64.34,462.21698795180725
11006,2022-03-01 15:00:00,7.47681,116.53,0.0,90.6,483.31,626.92,73.97,493.36421686746985
11007,2022-03-01 16:00:00,7.47681,102.82,0.0,83.92,518.35,669.42,71.94,168.3802772151899
11008,2022-03-01 17:00:00,7.15637,91.85,0.0,69.62,515.56,659.17,57.25,164.36463670886076
11009,2022-03-01 18:00:00,5.66101,82.25,0.0,47.21,414.44,527.27,33.94,465.9821686746988
11010,2022-03-01 19:00:00,3.04413,74.03,0.34,29.56,229.58,290.19,16.97,384.3288372093023
11011,2022-03-01 20:00:00,2.16293,61.69,4.29,26.46,172.34,214.77,12.29,340.40046511627907
11012,2022-03-01 21:00:00,1.7890899999999998,48.67,14.48,25.51,150.22,183.34,10.26,323.4246511627907
11013,2022-03-01 22:00:00,1.70898,43.53,15.2,24.08,147.68,178.48,8.61,321.4753488372093
11014,2022-03-01 23:00:00,1.8959000000000001,45.24,5.05,24.56,164.65,199.66,7.98,334.49883720930234
11015,2022-03-02 00:00:00,2.21634,45.24,0.5,29.33,189.88,231.89,10.26,353.8613953488372
11016,2022-03-02 01:00:00,3.01743,45.93,0.01,42.44,244.97,303.28,17.99,396.1397674418605
11017,2022-03-02 02:00:00,4.6463,52.09,0.09,60.08,344.66,433.25,27.87,438.23831325301205
11018,2022-03-02 03:00:00,5.50079,62.38,2.84,69.62,379.36,478.21,31.66,452.0346987951807
11019,2022-03-02 04:00:00,4.592899999999999,85.68,16.99,78.2,326.85,407.13,32.93,431.15722891566264
11020,2022-03-02 05:00:00,5.0201400000000005,130.24,60.08,94.41,388.64,478.3,40.53,455.7243373493976
11021,2022-03-02 06:00:00,5.12695,146.69,170.23,112.53,461.18,554.65,39.52,484.5655421686747
11022,2022-03-02 07:00:00,1.54877,52.78,183.11,103.0,139.13,166.55,11.78,314.91372093023256
11023,2022-03-02 08:00:00,1.14822,33.59,211.72,79.15,111.0,131.47,8.23,301.4995918367347
11024,2022-03-02 09:00:00,1.05476,27.76,234.6,71.53,108.61,127.37,7.98,305.70204081632653
11025,2022-03-02 10:00:00,2.37656,82.94,170.23,80.11,174.02,214.13,22.29,341.68976744186045
11026,2022-03-02 11:00:00,4.69971,165.88,95.84,94.41,299.27,374.14,37.49,420.19168674698795
11027,2022-03-02 12:00:00,7.0495600000000005,233.05,28.61,103.95,411.91,514.66,48.64,464.97626506024096
11028,2022-03-02 13:00:00,9.2926,233.05,1.4,122.07,530.58,662.17,67.89,253.05
11029,2022-03-02 14:00:00,10.78796,202.89,0.0,139.24,634.8,792.47,89.17,222.89
11030,2022-03-02 15:00:00,10.78796,183.7,0.0,144.96,668.21,835.29,101.33,210.87073043478262
11031,2022-03-02 16:00:00,10.360719999999999,175.48,0.0,148.77,671.61,836.95,105.38,204.7407652173913
11032,2022-03-02 17:00:00,10.360719999999999,167.25,0.0,150.68,693.71,857.34,109.43,204.7407652173913
11033,2022-03-02 18:00:00,10.040280000000001,156.28,0.0,139.24,683.95,838.39,97.27,176.28
11034,2022-03-02 19:00:00,9.18579,143.95,0.0,110.63,630.18,762.37,69.92,189.7966088607595
11035,2022-03-02 20:00:00,8.43811,126.12,0.0,80.11,594.16,715.24,50.66,180.42694810126582
11036,2022-03-02 21:00:00,7.69043,104.19,0.0,55.79,549.48,665.93,33.94,171.05728734177214
11037,2022-03-02 22:00:00,6.35529,76.77,0.0,40.53,461.44,572.2,19.76,484.6689156626506
11038,2022-03-02 23:00:00,5.12695,54.84,0.0,35.29,376.87,474.43,14.31,451.0446987951807
11039,2022-03-03 00:00:00,4.37927,42.84,0.0,35.76,330.84,418.96,13.68,432.7436144578313
11040,2022-03-03 01:00:00,4.32587,38.39,0.0,42.44,321.59,413.37,18.49,429.0659036144578
11041,2022-03-03 02:00:00,5.92804,41.81,0.04,62.94,414.04,533.8,31.92,465.82313253012046
11042,2022-03-03 03:00:00,7.47681,56.21,1.12,82.02,496.83,632.59,42.56,498.73963855421687
11043,2022-03-03 04:00:00,6.24847,100.08,10.01,89.65,418.14,520.71,43.06,467.4532530120482
11044,2022-03-03 05:00:00,6.7825299999999995,178.22,51.5,101.09,489.38,599.54,47.62,499.73053254437866
11045,2022-03-03 06:00:00,6.83594,202.89,188.83,112.53,570.15,681.51,42.05,251.33769230769235
11046,2022-03-03 07:00:00,1.6555799999999998,100.08,137.33,213.62,162.64,191.67,8.36,332.95627906976745
11047,2022-03-03 08:00:00,1.10817,79.51,143.05,183.11,120.9,140.97,4.88,163.13358208955225
11048,2022-03-03 09:00:00,0.9880099999999999,66.49,167.37,148.77,114.2,131.68,5.07,280.2
11049,2022-03-03 10:00:00,1.22833,71.29,167.37,129.7,133.36,152.52,8.74,310.48558139534885
11050,2022-03-03 11:00:00,1.7623900000000001,97.33,144.48,135.42,170.33,194.56,14.82,338.8579069767442
11051,2022-03-03 12:00:00,2.21634,130.24,108.72,146.87,203.68,232.42,18.75,364.4520930232558
11052,2022-03-03 13:00:00,3.47137,205.64,27.89,154.5,280.88,328.36,30.91,412.88
11053,2022-03-03 14:00:00,5.44739,241.28,0.01,162.12,422.45,502.91,46.1,469.16686746987955
11054,2022-03-03 15:00:00,7.15637,233.05,0.0,148.77,565.04,686.47,48.13,253.05
11055,2022-03-03 16:00:00,8.651729999999999,183.7,0.0,109.67,688.96,867.21,45.6,203.7
11056,2022-03-03 17:00:00,9.719850000000001,138.46,0.0,95.37,808.75,1035.51,48.64,196.4892594936709
11057,2022-03-03 18:00:00,9.50623,111.04,0.0,83.92,815.12,1053.15,43.06,193.8122493670886
11058,2022-03-03 19:00:00,7.26318,90.48,0.0,55.31,651.61,850.37,23.56,165.7031417721519
11059,2022-03-03 20:00:00,5.12695,69.23,0.0,32.9,472.6,613.07,10.13,489.10602409638557
11060,2022-03-03 21:00:00,3.57819,52.09,0.0,25.03,331.26,419.86,6.14,432.91060240963856
11061,2022-03-03 22:00:00,1.6956300000000002,47.98,3.22,26.7,163.21,199.49,6.78,333.3937209302326
11062,2022-03-03 23:00:00,1.38855,39.76,6.17,26.23,129.32,157.18,5.26,307.38511627906973
11063,2022-03-04 00:00:00,1.32179,38.04,7.33,29.33,130.61,155.62,4.94,308.3751162790698
11064,2022-03-04 01:00:00,1.4419600000000001,42.5,4.07,36.72,149.99,176.61,6.78,323.2481395348837
11065,2022-03-04 02:00:00,1.8692,47.98,0.56,46.73,177.7,213.02,10.64,344.51395348837207
11066,2022-03-04 03:00:00,2.05612,50.72,6.26,55.31,187.75,226.29,12.92,352.2267441860465
11067,2022-03-04 04:00:00,1.8959000000000001,50.04,25.03,62.94,178.46,213.74,14.44,345.0972093023256
11068,2022-03-04 05:00:00,1.73569,47.3,55.79,63.9,169.03,203.29,17.23,337.86023255813956
11069,2022-03-04 06:00:00,1.4553099999999999,39.41,107.29,59.6,148.27,177.3,16.47,321.9281395348837
11070,2022-03-04 07:00:00,0.8277899999999999,15.42,167.37,31.95,87.97,101.13,7.79,199.06910447761194
11071,2022-03-04 08:00:00,0.75436,11.82,180.24,25.99,78.66,88.72,6.9,229.5323076923077
11072,2022-03-04 09:00:00,0.73433,12.34,177.38,25.99,73.05,81.77,6.71,222.2723076923077
11073,2022-03-04 10:00:00,0.78106,17.48,164.51,30.99,68.57,77.6,7.73,194.8431343283582
11074,2022-03-04 11:00:00,0.8812000000000001,26.05,144.48,35.76,64.47,74.88,9.88,165.2465671641791
11075,2022-03-04 12:00:00,0.9880099999999999,35.64,118.73,36.72,57.85,69.7,11.91,127.19805970149254
11076,2022-03-04 13:00:00,1.12152,43.87,88.69,39.1,56.42,71.57,15.58,93.95103448275862
11077,2022-03-04 14:00:00,1.2016300000000002,44.55,69.38,40.05,60.63,79.69,20.27,79.69
11078,2022-03-04 15:00:00,1.1615799999999998,38.39,67.95,35.29,62.06,81.54,21.79,104.61862068965517
11079,2022-03-04 16:00:00,1.10817,33.93,72.24,32.9,66.88,85.61,22.04,121.07310344827584
11080,2022-03-04 17:00:00,1.08147,31.19,75.1,31.47,72.14,90.38,22.04,139.0296551724138
11081,2022-03-04 18:00:00,0.9346,27.08,76.53,27.18,67.03,82.0,19.51,121.5851724137931
11082,2022-03-04 19:00:00,0.76771,21.76,76.53,21.7,56.1,66.52,15.71,93.41034482758621
11083,2022-03-04 20:00:00,0.6942699999999999,17.48,74.39,17.88,49.56,58.22,13.17,82.36
11084,2022-03-04 21:00:00,0.67425,16.62,71.53,17.64,46.7,55.01,10.77,77.52758620689656
11085,2022-03-04 22:00:00,0.67425,16.45,71.53,17.64,46.23,54.65,8.49,76.73344827586206
11086,2022-03-04 23:00:00,0.6942699999999999,16.62,72.96,18.12,48.6,57.14,6.78,80.73793103448276
11087,2022-03-05 00:00:00,0.741,18.16,73.67,19.07,54.42,63.54,5.83,90.57172413793103
11088,2022-03-05 01:00:00,0.8678400000000001,23.65,70.81,22.65,65.97,77.65,6.52,117.96655172413793
11089,2022-03-05 02:00:00,1.1348699999999998,35.3,60.8,28.85,84.27,101.07,9.12,180.43896551724137
11090,2022-03-05 03:00:00,1.2950899999999999,39.07,59.37,32.9,99.75,118.86,10.64,230.8706896551724
11091,2022-03-05 04:00:00,1.2683900000000001,32.56,72.96,37.19,108.96,127.38,11.65,262.31172413793104
11092,2022-03-05 05:00:00,1.18828,27.08,101.57,43.39,117.29,134.77,12.79,290.7486206896552
11093,2022-03-05 06:00:00,1.05476,21.59,144.48,47.21,121.08,136.25,12.29,301.0613953488372
11094,2022-03-05 07:00:00,0.68092,10.11,173.09,29.09,70.36,78.67,8.61,211.3823076923077
11095,2022-03-05 08:00:00,0.60081,8.4,175.95,24.32,52.92,59.49,8.36,218.64230769230767
11096,2022-03-05 09:00:00,0.57411,8.65,171.66,22.89,44.86,50.96,8.49,207.75230769230768
11097,2022-03-05 10:00:00,0.64087,14.05,161.65,28.37,45.75,53.2,10.13,190.6171641791045
11098,2022-03-05 11:00:00,0.76771,21.93,148.77,34.33,50.81,60.59,12.29,171.5855223880597
11099,2022-03-05 12:00:00,0.8812000000000001,30.85,128.75,36.24,53.74,65.29,14.31,142.0037313432836
11100,2022-03-05 13:00:00,1.10817,42.16,98.71,38.62,63.15,79.23,17.99,108.33965517241379
11101,2022-03-05 14:00:00,1.33514,45.93,75.1,39.1,77.54,99.96,22.8,157.4641379310345
11102,2022-03-05 15:00:00,1.41525,42.84,65.8,36.24,87.12,112.78,25.59,190.16827586206898
11103,2022-03-05 16:00:00,1.4285999999999999,40.44,62.94,33.86,93.79,120.09,27.11,210.5244827586207
11104,2022-03-05 17:00:00,1.4019000000000001,38.04,62.23,31.95,97.42,123.63,27.36,222.91655172413795
11105,2022-03-05 18:00:00,1.2416800000000001,33.59,65.09,26.46,92.8,115.0,24.83,207.14482758620687
11106,2022-03-05 19:00:00,1.01471,27.42,67.23,20.27,84.41,101.0,20.52,180.9168965517241
11107,2022-03-05 20:00:00,0.9612999999999999,24.33,64.37,18.12,85.34,100.18,16.72,184.09172413793104
11108,2022-03-05 21:00:00,0.9612999999999999,23.65,57.94,17.88,90.17,105.26,12.79,103.83046979865772
11109,2022-03-05 22:00:00,1.00136,23.99,50.78,17.64,95.47,111.17,9.63,216.2596551724138
11110,2022-03-05 23:00:00,1.02806,25.02,41.84,17.4,99.99,116.19,7.6,231.69
11111,2022-03-06 00:00:00,1.09482,28.45,31.83,17.64,105.31,122.47,6.59,249.85137931034484
11112,2022-03-06 01:00:00,1.3485,38.73,16.45,21.7,118.87,140.74,8.11,296.14241379310346
11113,2022-03-06 02:00:00,1.8959000000000001,52.09,1.97,30.04,147.42,180.77,13.3,321.27581395348835
11114,2022-03-06 03:00:00,2.34985,54.15,7.6,35.76,164.4,205.27,17.48,334.30697674418604
11115,2022-03-06 04:00:00,2.53677,61.01,22.89,40.05,173.59,218.25,21.53,341.35976744186047
11116,2022-03-06 05:00:00,2.8305100000000003,79.51,56.51,49.11,201.61,252.35,26.6,362.86348837209306
11117,2022-03-06 06:00:00,2.96402,87.74,137.33,60.56,249.0,303.02,27.36,399.2325581395349
11118,2022-03-06 07:00:00,1.2016300000000002,30.85,205.99,54.84,144.71,163.98,12.54,319.1960465116279
11119,2022-03-06 08:00:00,0.9880099999999999,21.42,237.46,49.59,138.0,153.81,10.77,314.04651162790697
11120,2022-03-06 09:00:00,1.02806,21.93,268.94,57.22,156.36,173.12,11.02,328.13674418604654
11121,2022-03-06 10:00:00,1.12152,26.73,277.52,62.94,165.9,184.54,12.16,335.45813953488374
11122,2022-03-06 11:00:00,1.2683900000000001,38.39,257.49,68.66,167.85,189.36,13.93,336.9546511627907
11123,2022-03-06 12:00:00,1.48201,56.89,223.16,77.25,171.15,196.2,16.72,339.4872093023256
11124,2022-03-06 13:00:00,3.79181,159.03,85.12,93.46,280.19,342.01,38.5,412.6056626506024
11125,2022-03-06 14:00:00,7.37,241.28,0.5,120.16,489.74,610.16,73.97,495.92072289156624
11126,2022-03-06 15:00:00,10.46753,265.96,0.0,150.68,707.82,872.9,110.45,285.96
11127,2022-03-06 16:00:00,11.749270000000001,298.86,0.0,162.12,826.9,1008.7,131.73,315.8583193277311
11128,2022-03-06 17:00:00,10.78796,304.34,0.0,137.33,808.72,981.17,118.55,320.41731092436976
11129,2022-03-06 18:00:00,8.75854,265.96,0.0,98.23,707.66,848.4,87.14,285.96
11130,2022-03-06 19:00:00,6.35529,202.89,0.01,55.31,548.58,643.64,49.65,222.89
11131,2022-03-06 20:00:00,4.6463,138.46,0.14,35.29,417.93,482.17,29.13,467.3697590361446
11132,2022-03-06 21:00:00,3.39127,94.59,3.04,26.7,309.12,355.12,19.51,424.1079518072289
11133,2022-03-06 22:00:00,2.53677,65.8,13.05,24.8,230.89,266.58,15.2,385.3341860465116
11134,2022-03-06 23:00:00,2.64359,60.32,2.41,27.66,235.28,276.52,14.82,388.7032558139535
11135,2022-03-07 00:00:00,3.0975300000000003,54.15,0.04,35.29,270.09,322.54,18.24,408.59
11136,2022-03-07 01:00:00,4.165649999999999,52.78,0.0,51.98,353.58,430.73,30.91,441.78481927710845
11137,2022-03-07 02:00:00,6.5155,57.58,0.06,75.34,509.57,629.55,48.13,156.3334810126582
11138,2022-03-07 03:00:00,9.07898,74.71,1.02,89.65,650.84,802.47,57.76,188.45810379746837
11139,2022-03-07 04:00:00,5.39398,122.01,16.27,80.11,412.06,498.48,36.98,465.0359036144578
11140,2022-03-07 05:00:00,4.91333,135.72,68.66,83.92,410.67,493.33,35.97,464.4832530120482
11141,2022-03-07 06:00:00,4.69971,127.49,197.41,85.83,464.73,543.65,32.42,485.97698795180725
11142,2022-03-07 07:00:00,1.36185,49.35,214.58,93.46,199.03,219.67,5.32,360.88348837209304
11143,2022-03-07 08:00:00,1.0414100000000002,38.39,240.33,82.97,168.32,184.39,5.0,337.3153488372093
11144,2022-03-07 09:00:00,1.09482,48.67,260.35,106.81,182.44,199.67,5.32,348.1516279069767
11145,2022-03-07 10:00:00,2.8305100000000003,130.24,175.95,144.96,295.49,340.05,22.29,418.6887951807229
11146,2022-03-07 11:00:00,5.66101,235.8,80.82,164.03,474.84,560.73,40.53,489.9966265060241
11147,2022-03-07 12:00:00,8.43811,301.6,15.38,173.57,634.96,759.0,55.73,318.13781512605044
11148,2022-03-07 13:00:00,11.00159,307.08,0.73,198.36,805.16,972.04,80.05,322.6968067226891
11149,2022-03-07 14:00:00,13.565059999999999,282.41,0.0,202.18,1045.42,1260.75,104.37,302.17302521008406
11150,2022-03-07 15:00:00,14.099120000000001,246.76,0.0,173.57,1169.32,1412.73,103.35,266.76
11151,2022-03-07 16:00:00,12.390139999999999,219.35,0.0,143.05,1117.43,1351.81,92.21,239.35
11152,2022-03-07 17:00:00,11.1084,194.67,0.0,125.89,1040.54,1269.68,89.17,215.46834782608695
11153,2022-03-07 18:00:00,9.719850000000001,167.25,0.0,103.0,936.22,1158.23,77.01,196.4892594936709
11154,2022-03-07 19:00:00,7.7972399999999995,142.57,0.0,72.48,803.21,1008.75,52.69,172.39579240506328
11155,2022-03-07 20:00:00,6.24847,113.79,0.0,54.84,698.53,878.31,34.45,152.98715569620254
11156,2022-03-07 21:00:00,4.96674,89.11,0.0,44.82,611.55,760.1,21.53,136.92496962025317
11157,2022-03-07 22:00:00,4.00543,65.8,0.0,36.72,527.37,641.99,14.95,124.87817341772151
11158,2022-03-07 23:00:00,3.47137,50.04,0.0,30.52,454.66,542.63,11.02,481.9732530120482
11159,2022-03-08 00:00:00,3.23105,43.18,0.01,28.13,399.48,468.58,9.37,460.03421686746987
11160,2022-03-08 01:00:00,2.8305100000000003,51.41,0.09,34.81,324.28,377.2,13.55,430.13542168674695
11161,2022-03-08 02:00:00,3.5247800000000002,53.47,0.28,48.16,343.54,409.32,21.53,437.7930120481928
11162,2022-03-08 03:00:00,4.11224,61.01,5.54,59.6,359.47,436.51,28.37,444.1266265060241
11163,2022-03-08 04:00:00,3.95203,85.0,28.25,71.53,356.71,433.34,32.17,443.02927710843375
11164,2022-03-08 05:00:00,3.95203,100.08,90.84,83.92,378.97,461.43,33.94,451.87963855421685
11165,2022-03-08 06:00:00,3.47137,85.0,200.27,88.69,383.93,463.74,29.64,453.851686746988
11166,2022-03-08 07:00:00,1.10817,28.79,203.13,62.94,134.34,162.84,10.13,311.2376744186046
11167,2022-03-08 08:00:00,0.8277899999999999,20.73,208.85,48.16,103.59,125.69,9.88,243.9796551724138
11168,2022-03-08 09:00:00,0.76103,19.88,205.99,43.39,93.1,112.7,10.51,294.8976923076923
11169,2022-03-08 10:00:00,1.0414100000000002,32.9,183.11,48.16,102.94,125.45,14.95,241.7606896551724
11170,2022-03-08 11:00:00,1.52206,54.15,157.36,56.27,127.19,158.31,20.27,305.7504651162791
11171,2022-03-08 12:00:00,1.97601,78.83,115.87,60.56,145.5,183.42,24.83,319.80232558139534
11172,2022-03-08 13:00:00,2.8572100000000002,120.64,39.34,68.66,183.64,237.39,33.94,349.07255813953486
11173,2022-03-08 14:00:00,3.8452100000000002,123.38,0.68,74.39,238.74,314.49,45.09,391.3586046511628
11174,2022-03-08 15:00:00,4.11224,101.45,0.02,70.57,270.2,354.33,49.65,408.63373493975905
11175,2022-03-08 16:00:00,4.00543,94.59,0.06,63.9,276.38,358.71,50.16,411.09084337349395
11176,2022-03-08 17:00:00,4.05884,91.85,0.07,60.56,284.48,369.66,49.65,414.3113253012048
11177,2022-03-08 18:00:00,3.79181,85.68,0.05,50.07,263.44,347.52,42.56,405.94602409638554
11178,2022-03-08 19:00:00,3.0975300000000003,72.66,0.05,36.72,213.76,283.39,31.41,372.1879069767442
11179,2022-03-08 20:00:00,2.64359,56.89,0.03,31.95,185.79,242.82,27.36,350.7225581395349
11180,2022-03-08 21:00:00,2.2697399999999996,45.93,0.02,30.04,164.33,209.37,25.59,334.2532558139535
11181,2022-03-08 22:00:00,1.8959000000000001,40.44,0.16,29.33,139.82,175.22,24.32,315.4432558139535
11182,2022-03-08 23:00:00,1.6555799999999998,41.13,1.83,30.28,123.5,153.95,21.28,302.9186046511628
11183,2022-03-09 00:00:00,1.58882,45.24,7.87,32.9,118.83,149.06,18.75,296.0058620689655
11184,2022-03-09 01:00:00,1.8692,56.21,7.06,40.05,133.98,171.42,22.04,310.9613953488372
11185,2022-03-09 02:00:00,2.7771,65.12,0.57,51.5,182.27,238.57,33.94,348.0211627906977
11186,2022-03-09 03:00:00,3.5247800000000002,65.12,6.26,59.13,217.15,287.48,41.04,374.78953488372093
